"genes","logFC","logCPM","LR","PValue","FDR"
"ENSDARG00000096409",-0.1917291,-2.107262,0.1143551,0.7352394,1
"ENSDARG00000093824",-0.2745599,-2.074297,0.1143242,0.7352738,1
"ENSDARG00000046091",0.07545307,2.496878,0.114264,0.7353408,1
"ENSDARG00000089179",0.07558978,1.558421,0.1142546,0.7353514,1
"ENSDARG00000097253",0.05198115,2.678976,0.1141575,0.7354596,1
"ENSDARG00000040765",-0.1926816,-2.293989,0.1141201,0.7355014,1
"ENSDARG00000045299",0.03859753,4.525802,0.1141072,0.7355158,1
"ENSDARG00000033029",-0.08262578,2.476759,0.1140999,0.7355239,1
"ENSDARG00000092610",0.03515694,5.403128,0.1140791,0.7355471,1
"ENSDARG00000076264",0.2367962,-1.101373,0.1140188,0.7356144,1
"ENSDARG00000103516",-0.04492322,5.081328,0.1140014,0.7356338,1
"ENSDARG00000063191",-0.05457597,3.081515,0.1139502,0.735691,1
"ENSDARG00000109862",-0.1280517,-0.3280006,0.1139395,0.7357029,1
"ENSDARG00000090788",-0.03501852,5.380265,0.113911,0.7357347,1
"ENSDARG00000074571",0.05346055,3.097968,0.113849,0.7358039,1
"ENSDARG00000097810",0.3629021,-3.296666,0.1138186,0.7358379,1
"ENSDARG00000098199",0.4471679,-3.605896,0.1137855,0.7358749,1
"ENSDARG00000101146",0.07782733,0.8041487,0.1137504,0.7359142,1
"ENSDARG00000041299",-0.07512732,2.030056,0.1137377,0.7359283,1
"ENSDARG00000013834",0.1126577,-0.2179676,0.1135751,0.7361101,1
"ENSDARG00000058047",-0.03938018,5.932683,0.1135693,0.7361166,1
"ENSDARG00000075673",-0.04640545,6.128205,0.1135479,0.7361405,1
"ENSDARG00000089204",0.0523031,6.177261,0.113462,0.7362366,1
"ENSDARG00000087205",-0.08008467,3.665075,0.1134386,0.7362628,1
"ENSDARG00000032963",0.06530823,2.471574,0.1133619,0.7363486,1
"ENSDARG00000059689",-0.0776506,0.8629395,0.1132936,0.7364251,1
"ENSDARG00000036164",-0.03547163,4.695452,0.1132254,0.7365015,1
"ENSDARG00000044325",0.1098322,0.3892747,0.1131608,0.7365739,1
"ENSDARG00000101613",0.05115289,2.605279,0.1130146,0.7367379,1
"ENSDARG00000037501",0.05700654,2.886654,0.1130123,0.7367404,1
"ENSDARG00000101497",-0.3476776,-3.292302,0.1129495,0.7368108,1
"ENSDARG00000070798",0.07858833,2.268727,0.1129474,0.7368132,1
"ENSDARG00000068828",-0.05610138,2.444153,0.112936,0.736826,1
"ENSDARG00000019902",0.03812153,7.718779,0.1128361,0.7369381,1
"ENSDARG00000115205",0.2936035,-3.004455,0.112776,0.7370056,1
"ENSDARG00000054794",-0.04379081,4.075475,0.1127654,0.7370175,1
"ENSDARG00000036162",0.03254441,6.500785,0.1127277,0.7370598,1
"ENSDARG00000079245",-0.08223736,1.339572,0.1127177,0.737071,1
"ENSDARG00000069283",0.05547837,4.125859,0.1126981,0.7370931,1
"ENSDARG00000069482",-0.1002968,-0.07695205,0.1126889,0.7371034,1
"ENSDARG00000113399",-0.3387645,-2.843163,0.1126738,0.7371204,1
"ENSDARG00000062425",0.04325284,3.434182,0.1126452,0.7371525,1
"ENSDARG00000117069",0.09731953,0.3209699,0.1126139,0.7371876,1
"ENSDARG00000077934",0.03645055,6.290387,0.1126075,0.7371948,1
"ENSDARG00000057606",-0.04684279,4.288565,0.1125917,0.7372126,1
"ENSDARG00000063095",0.03197969,7.358891,0.1125465,0.7372634,1
"ENSDARG00000079167",0.04580431,3.948833,0.1125382,0.7372728,1
"ENSDARG00000069744",0.1191454,-0.6841674,0.1125218,0.7372912,1
"ENSDARG00000059400",0.03895626,4.440142,0.1125146,0.7372993,1
"ENSDARG00000026109",0.04891957,4.17033,0.1125076,0.7373072,1
"ENSDARG00000073684",-0.03604137,4.671452,0.1125026,0.7373128,1
"ENSDARG00000111386",-0.3082382,-1.242663,0.1124603,0.7373603,1
"ENSDARG00000098809",-0.08330181,5.361017,0.1124424,0.7373804,1
"ENSDARG00000013317",-0.05616946,6.630887,0.1124178,0.7374082,1
"ENSDARG00000079291",0.05313112,2.316064,0.1123484,0.7374862,1
"ENSDARG00000037260",-0.05353254,2.75783,0.1123368,0.7374992,1
"ENSDARG00000016695",0.05921331,2.552845,0.112249,0.7375981,1
"ENSDARG00000045557",-0.07871878,3.15731,0.1122223,0.7376281,1
"ENSDARG00000090834",0.06278795,1.572268,0.1121979,0.7376556,1
"ENSDARG00000038076",0.04531067,7.468465,0.1121759,0.7376804,1
"ENSDARG00000021150",-0.07451827,0.8823671,0.1121717,0.7376852,1
"ENSDARG00000088595",-0.125201,-0.2790942,0.1121687,0.7376885,1
"ENSDARG00000058794",-0.08856476,0.2760629,0.1121424,0.7377181,1
"ENSDARG00000052903",0.04767044,2.790956,0.1121223,0.7377407,1
"ENSDARG00000097629",0.2810928,-3.94769,0.1120723,0.7377971,1
"ENSDARG00000016302",-0.03457539,5.774401,0.11207,0.7377997,1
"ENSDARG00000116090",0.2803933,-3.947768,0.1120328,0.7378416,1
"ENSDARG00000094382",0.3122585,-3.151501,0.1120126,0.7378644,1
"ENSDARG00000117023",0.3122585,-3.151501,0.1120126,0.7378644,1
"ENSDARG00000061147",-0.06319178,2.325433,0.1119981,0.7378807,1
"ENSDARG00000091293",-0.07162872,5.318957,0.1119651,0.7379179,1
"ENSDARG00000097240",0.3060688,-3.148574,0.1119593,0.7379245,1
"ENSDARG00000070362",0.1392702,-0.3187306,0.1118979,0.7379937,1
"ENSDARG00000027357",0.03370977,4.796851,0.1118116,0.738091,1
"ENSDARG00000028664",-0.08304818,2.009069,0.1117907,0.7381146,1
"ENSDARG00000105190",0.041865,3.798966,0.1117852,0.7381208,1
"ENSDARG00000089271",-0.06509849,5.445123,0.1117789,0.7381279,1
"ENSDARG00000030665",-0.04585538,4.057878,0.1117577,0.7381518,1
"ENSDARG00000099045",-0.07268337,3.246974,0.1117307,0.7381822,1
"ENSDARG00000089519",0.05024441,3.472002,0.1115881,0.7383433,1
"ENSDARG00000073764",0.07596448,3.91783,0.1115876,0.7383438,1
"ENSDARG00000039406",0.03975168,3.881306,0.1115579,0.7383774,1
"ENSDARG00000078106",-0.03907066,4.467565,0.1115242,0.7384155,1
"ENSDARG00000015752",-0.09439771,-0.2926387,0.1114567,0.7384918,1
"ENSDARG00000009844",0.05770249,4.563163,0.1114511,0.7384981,1
"ENSDARG00000060987",0.04042622,3.733472,0.1114392,0.7385115,1
"ENSDARG00000033355",-0.2978367,-2.990143,0.1113955,0.7385609,1
"ENSDARG00000027978",-0.03547031,4.88877,0.1112519,0.7387234,1
"ENSDARG00000041802",-0.04713562,3.070141,0.111176,0.7388092,1
"ENSDARG00000093577",0.1629891,-1.844489,0.1111745,0.7388109,1
"ENSDARG00000017294",0.04096848,5.385196,0.1111333,0.7388575,1
"ENSDARG00000014976",0.05883826,4.375182,0.1111279,0.7388636,1
"ENSDARG00000060978",0.03172318,5.499667,0.111111,0.7388828,1
"ENSDARG00000101144",-0.03907262,4.155057,0.1110835,0.738914,1
"ENSDARG00000056119",0.05443622,10.98383,0.1110231,0.7389823,1
"ENSDARG00000037528",-0.06055565,3.286918,0.1109985,0.7390102,1
"ENSDARG00000076568",0.05009004,6.01571,0.110921,0.739098,1
"ENSDARG00000058818",-0.03936594,4.076237,0.1109084,0.7391123,1
"ENSDARG00000025904",0.03360688,6.416095,0.11088,0.7391445,1
"ENSDARG00000076510",-0.1132042,-0.8709815,0.1108509,0.7391775,1
"ENSDARG00000057556",0.05210383,10.13307,0.110786,0.739251,1
"ENSDARG00000068996",0.0359582,5.935239,0.1107651,0.7392747,1
"ENSDARG00000032769",-0.04798453,2.942246,0.1106915,0.7393583,1
"ENSDARG00000099412",-0.04606668,4.655528,0.1106757,0.7393762,1
"ENSDARG00000002406",-0.08090518,0.4867661,0.110636,0.7394212,1
"ENSDARG00000074148",0.2795984,-2.148754,0.1105991,0.7394631,1
"ENSDARG00000006640",-0.04105324,3.685228,0.110451,0.7396312,1
"ENSDARG00000040321",-0.08206627,2.995292,0.1104031,0.7396856,1
"ENSDARG00000012141",0.03330936,5.909355,0.1103534,0.7397422,1
"ENSDARG00000016769",0.04165314,3.601392,0.1103086,0.739793,1
"ENSDARG00000038981",-0.03290904,5.400799,0.1102811,0.7398243,1
"ENSDARG00000117382",-0.1497411,-1.612806,0.110207,0.7399086,1
"ENSDARG00000104052",0.1733304,-1.957701,0.1101794,0.73994,1
"ENSDARG00000055481",0.04089866,5.149855,0.1101252,0.7400017,1
"ENSDARG00000013946",0.03302108,6.005836,0.1101086,0.7400206,1
"ENSDARG00000092716",-0.105638,1.025158,0.1100616,0.740074,1
"ENSDARG00000037921",0.04594168,5.266968,0.1100523,0.7400846,1
"ENSDARG00000076058",-0.04324003,3.804392,0.11005,0.7400872,1
"ENSDARG00000113607",-0.1632656,-0.4080495,0.1100149,0.7401272,1
"ENSDARG00000026682",0.04817992,2.773702,0.1100138,0.7401284,1
"ENSDARG00000022372",0.04569915,5.509249,0.1099621,0.7401873,1
"ENSDARG00000077021",-0.08015425,0.8930146,0.1099529,0.7401978,1
"ENSDARG00000015907",0.03894978,3.875596,0.1099102,0.7402464,1
"ENSDARG00000068231",0.07099586,1.160591,0.1099051,0.7402522,1
"ENSDARG00000062222",0.04072221,4.795735,0.1098187,0.7403506,1
"ENSDARG00000100084",0.06179681,2.669881,0.1097969,0.7403755,1
"ENSDARG00000014840",0.04517906,7.674255,0.1097717,0.7404042,1
"ENSDARG00000041065",0.04433406,4.414092,0.1097715,0.7404044,1
"ENSDARG00000092996",0.2192986,-2.445226,0.1097458,0.7404337,1
"ENSDARG00000092376",-0.165347,-1.525536,0.109722,0.7404608,1
"ENSDARG00000071198",0.06409984,1.369347,0.1097012,0.7404845,1
"ENSDARG00000105882",0.06350333,2.66669,0.1096923,0.7404947,1
"ENSDARG00000113899",0.03720771,4.897992,0.1095659,0.7406389,1
"ENSDARG00000092875",-0.1573306,-1.430625,0.1095646,0.7406404,1
"ENSDARG00000025824",0.04377362,3.655404,0.1094188,0.7408068,1
"ENSDARG00000014209",0.08147029,0.5957,0.1094124,0.7408142,1
"ENSDARG00000003469",0.0506692,5.005452,0.1093841,0.7408464,1
"ENSDARG00000078130",-0.05594455,2.210925,0.1093021,0.7409401,1
"ENSDARG00000099406",0.04785799,4.562856,0.1092594,0.7409888,1
"ENSDARG00000071113",-0.03814124,6.725433,0.1092188,0.7410353,1
"ENSDARG00000079781",-0.04782061,4.626325,0.1092114,0.7410437,1
"ENSDARG00000076464",-0.05410744,2.780506,0.1092049,0.7410512,1
"ENSDARG00000117760",0.1438236,-1.538797,0.1091578,0.7411051,1
"ENSDARG00000032256",-0.04563116,3.053774,0.1091502,0.7411137,1
"ENSDARG00000004459",0.05693192,1.989004,0.1090547,0.7412229,1
"ENSDARG00000114192",-0.2983702,-3.016902,0.1090444,0.7412347,1
"ENSDARG00000069790",-0.03380392,5.708503,0.1089948,0.7412915,1
"ENSDARG00000018611",-0.08103699,0.5398975,0.1089389,0.7413554,1
"ENSDARG00000077608",-0.07867819,3.865607,0.1088657,0.7414392,1
"ENSDARG00000045528",-0.04167781,3.809907,0.1088519,0.7414551,1
"ENSDARG00000055253",0.09452832,0.8986928,0.1088139,0.7414985,1
"ENSDARG00000090793",0.05883585,3.264395,0.1087926,0.741523,1
"ENSDARG00000093574",0.1574323,-1.451481,0.1087387,0.7415847,1
"ENSDARG00000067958",0.05044408,4.409593,0.1087289,0.7415959,1
"ENSDARG00000071860",-0.04087158,3.983358,0.1086597,0.7416753,1
"ENSDARG00000061603",-0.03630114,4.986983,0.1086144,0.7417272,1
"ENSDARG00000011076",0.05473851,5.407355,0.108577,0.74177,1
"ENSDARG00000036897",-0.07421803,1.835612,0.1084897,0.7418702,1
"ENSDARG00000028740",-0.05606904,2.344471,0.1084703,0.7418925,1
"ENSDARG00000091138",0.04988401,6.157811,0.1084608,0.7419033,1
"ENSDARG00000077372",-0.04531508,5.928086,0.108448,0.7419181,1
"ENSDARG00000111399",-0.1889001,-1.916247,0.1084108,0.7419607,1
"ENSDARG00000102216",-0.04646649,5.597743,0.108359,0.7420202,1
"ENSDARG00000009142",-0.03576764,5.996475,0.1083227,0.7420619,1
"ENSDARG00000020448",0.05911348,4.795609,0.1082688,0.7421237,1
"ENSDARG00000024728",0.05327293,2.634393,0.1082402,0.7421566,1
"ENSDARG00000038835",-0.03513502,5.806252,0.1082272,0.7421715,1
"ENSDARG00000056762",0.08470587,0.4430752,0.1081064,0.7423104,1
"ENSDARG00000017111",-0.0785261,0.5227367,0.1080956,0.7423228,1
"ENSDARG00000075375",0.1330376,-1.204249,0.1080474,0.7423782,1
"ENSDARG00000056458",0.0552279,2.499761,0.1080069,0.7424248,1
"ENSDARG00000002798",0.04562959,3.071402,0.1079656,0.7424723,1
"ENSDARG00000029064",0.04854868,6.509772,0.1079183,0.7425267,1
"ENSDARG00000004712",-0.05816736,3.573542,0.107906,0.7425408,1
"ENSDARG00000103358",-0.08936048,0.6050949,0.1078679,0.7425847,1
"ENSDARG00000093008",0.05445509,2.929178,0.1077918,0.7426723,1
"ENSDARG00000117566",-0.1007657,-0.2262033,0.1076937,0.7427852,1
"ENSDARG00000044861",0.04815154,10.47216,0.1076591,0.7428251,1
"ENSDARG00000087742",0.03905107,4.140223,0.1076504,0.7428352,1
"ENSDARG00000075314",0.03542175,4.194454,0.1076487,0.7428371,1
"ENSDARG00000113111",-0.08315138,0.9191458,0.1076044,0.7428881,1
"ENSDARG00000099374",0.05597261,3.563783,0.1075825,0.7429134,1
"ENSDARG00000016427",0.06378441,2.30004,0.107575,0.742922,1
"ENSDARG00000092166",0.05262568,2.958056,0.1075513,0.7429494,1
"ENSDARG00000116207",0.3001269,-3.014428,0.107544,0.7429578,1
"ENSDARG00000074740",-0.06679131,2.168953,0.1075368,0.742966,1
"ENSDARG00000044254",-0.0401282,4.96494,0.1074843,0.7430266,1
"ENSDARG00000093945",0.05298309,5.626739,0.1074547,0.7430607,1
"ENSDARG00000097404",-0.3393375,-3.291513,0.1074479,0.7430686,1
"ENSDARG00000092813",0.0680618,2.088957,0.1074335,0.7430852,1
"ENSDARG00000002872",-0.04596155,3.186216,0.1074177,0.7431034,1
"ENSDARG00000059804",-0.03472759,5.629417,0.1074085,0.7431141,1
"ENSDARG00000098081",-0.071175,2.22705,0.1073973,0.743127,1
"ENSDARG00000058082",0.09736108,3.102067,0.107397,0.7431273,1
"ENSDARG00000032601",-0.03320617,4.519772,0.1073888,0.7431367,1
"ENSDARG00000103132",-0.1307217,-0.9562737,0.1073779,0.7431494,1
"ENSDARG00000098892",0.0779985,0.8372888,0.107372,0.7431561,1
"ENSDARG00000052377",0.03691852,6.00418,0.107364,0.7431654,1
"ENSDARG00000117244",-0.05191885,3.886493,0.1073495,0.7431822,1
"ENSDARG00000073716",-0.04548018,4.135991,0.1073439,0.7431886,1
"ENSDARG00000093833",0.05652939,1.907422,0.1072746,0.7432686,1
"ENSDARG00000043055",0.03258717,5.448227,0.1072371,0.7433118,1
"ENSDARG00000004472",0.04446282,3.605118,0.1072353,0.7433139,1
"ENSDARG00000038541",0.1021278,-0.3535523,0.10723,0.7433201,1
"ENSDARG00000036344",0.05789795,6.136764,0.1071523,0.7434098,1
"ENSDARG00000077087",0.07087123,1.862775,0.1071153,0.7434525,1
"ENSDARG00000028164",0.0709249,2.208431,0.107097,0.7434737,1
"ENSDARG00000100482",0.04971076,4.079768,0.1070747,0.7434995,1
"ENSDARG00000101562",-0.06455164,3.088283,0.1070654,0.7435101,1
"ENSDARG00000075222",0.05494077,4.715617,0.1070029,0.7435825,1
"ENSDARG00000039892",0.05289412,3.485124,0.1069984,0.7435876,1
"ENSDARG00000020279",-0.04132888,3.475974,0.1069981,0.743588,1
"ENSDARG00000057114",0.03733462,4.423492,0.1069606,0.7436313,1
"ENSDARG00000021462",0.07284863,1.266999,0.1069266,0.7436706,1
"ENSDARG00000027992",0.03642914,4.473333,0.1068928,0.7437097,1
"ENSDARG00000016253",-0.03914271,5.073107,0.1068793,0.7437254,1
"ENSDARG00000096369",-0.5047634,-2.279394,0.1068404,0.7437704,1
"ENSDARG00000043175",0.08515739,1.035326,0.1068213,0.7437925,1
"ENSDARG00000009823",0.04066079,5.657852,0.1068137,0.7438013,1
"ENSDARG00000039534",-0.05590234,2.184629,0.1067556,0.7438685,1
"ENSDARG00000029544",0.05881772,3.574971,0.1067556,0.7438685,1
"ENSDARG00000055229",-0.0449432,2.983479,0.1067522,0.7438724,1
"ENSDARG00000104181",-0.04873728,8.097561,0.1067217,0.7439078,1
"ENSDARG00000043643",-0.0378492,4.749005,0.1067034,0.7439289,1
"ENSDARG00000090081",-0.1795011,-1.572526,0.1066833,0.7439522,1
"ENSDARG00000052122",-0.05237708,3.199936,0.1066694,0.7439683,1
"ENSDARG00000089297",-0.2561968,-1.546703,0.1066549,0.7439851,1
"ENSDARG00000036930",-0.07019255,1.937062,0.1066209,0.7440245,1
"ENSDARG00000079827",-0.07737632,0.4946944,0.1065635,0.744091,1
"ENSDARG00000019930",0.04246061,4.603913,0.1065357,0.7441232,1
"ENSDARG00000055346",-0.3224175,-3.145358,0.1065128,0.7441497,1
"ENSDARG00000070677",-0.05392002,2.893776,0.1064507,0.7442217,1
"ENSDARG00000070427",-0.06370009,4.94664,0.1064205,0.7442567,1
"ENSDARG00000051925",-0.05404783,4.444063,0.1064077,0.7442716,1
"ENSDARG00000044815",-0.05649508,2.52122,0.1064059,0.7442737,1
"ENSDARG00000016815",-0.08858839,0.5083671,0.1064055,0.7442741,1
"ENSDARG00000058179",-0.040282,5.278758,0.1063854,0.7442974,1
"ENSDARG00000013802",0.0406595,4.192499,0.1063239,0.7443687,1
"ENSDARG00000097369",0.06032078,2.120271,0.1063111,0.7443836,1
"ENSDARG00000087456",-0.06748185,3.026889,0.1063071,0.7443883,1
"ENSDARG00000044751",0.04671867,6.446578,0.1063041,0.7443917,1
"ENSDARG00000003789",-0.04016123,5.799975,0.10621,0.744501,1
"ENSDARG00000021022",0.04315089,3.086972,0.1061964,0.7445167,1
"ENSDARG00000017315",-0.03618627,4.065497,0.1061732,0.7445437,1
"ENSDARG00000096001",-0.101492,-0.1827913,0.1061722,0.7445448,1
"ENSDARG00000057728",0.06455927,1.437655,0.1061479,0.7445731,1
"ENSDARG00000100559",-0.04591251,2.803795,0.1061363,0.7445865,1
"ENSDARG00000069313",0.03566964,4.934456,0.1060942,0.7446354,1
"ENSDARG00000042961",0.04349293,4.316096,0.1060786,0.7446536,1
"ENSDARG00000003269",-0.03442897,5.831877,0.1060748,0.744658,1
"ENSDARG00000041728",-0.03995164,4.825233,0.1060578,0.7446777,1
"ENSDARG00000068653",-0.1709619,-1.865082,0.1060279,0.7447124,1
"ENSDARG00000098284",0.110404,-0.8291797,0.1059769,0.7447717,1
"ENSDARG00000037405",0.05049232,2.765077,0.1059452,0.7448085,1
"ENSDARG00000010130",-0.03830136,4.375135,0.1057532,0.7450318,1
"ENSDARG00000091143",-0.1122288,-0.8480786,0.1056828,0.7451138,1
"ENSDARG00000088689",-0.08387015,1.583637,0.1056503,0.7451516,1
"ENSDARG00000075057",0.05777175,2.0595,0.1056498,0.7451522,1
"ENSDARG00000038000",0.05140229,4.229536,0.1055873,0.745225,1
"ENSDARG00000056331",-0.03541231,6.078925,0.1055273,0.7452949,1
"ENSDARG00000078258",0.05603993,3.271227,0.1055271,0.7452951,1
"ENSDARG00000115847",-0.1337498,-0.529873,0.105481,0.7453488,1
"ENSDARG00000045753",-0.03974515,3.641574,0.1054767,0.7453538,1
"ENSDARG00000009871",-0.03814936,4.723083,0.1053809,0.7454655,1
"ENSDARG00000028628",-0.1073453,2.134355,0.1053591,0.7454908,1
"ENSDARG00000020887",-0.04895478,3.251593,0.1053182,0.7455386,1
"ENSDARG00000010794",-0.04088164,4.727176,0.1052614,0.7456049,1
"ENSDARG00000055570",0.05359805,2.213303,0.105238,0.7456322,1
"ENSDARG00000041493",0.03668089,4.071982,0.1052011,0.7456752,1
"ENSDARG00000033411",-0.1410247,0.5472177,0.1051611,0.7457218,1
"ENSDARG00000104641",-0.04615297,4.210499,0.1051474,0.7457378,1
"ENSDARG00000112433",0.2758359,-3.018882,0.10514,0.7457465,1
"ENSDARG00000117695",0.2758359,-3.018882,0.10514,0.7457465,1
"ENSDARG00000026068",0.0340854,4.844985,0.1051036,0.745789,1
"ENSDARG00000003910",-0.03922279,4.888911,0.1050897,0.7458053,1
"ENSDARG00000094198",0.09434156,0.8195316,0.104951,0.7459672,1
"ENSDARG00000102634",0.03389469,4.825922,0.1049235,0.7459994,1
"ENSDARG00000092307",0.2272804,-2.295205,0.1048293,0.7461095,1
"ENSDARG00000078731",-0.1840305,-1.817927,0.1047886,0.7461571,1
"ENSDARG00000093954",0.04846958,2.847323,0.1047738,0.7461744,1
"ENSDARG00000091535",-0.18072,-0.3116966,0.1047512,0.7462009,1
"ENSDARG00000041223",-0.04858434,2.98428,0.1046897,0.7462727,1
"ENSDARG00000071168",0.2215562,-1.81009,0.10466,0.7463075,1
"ENSDARG00000089485",-0.1334362,-0.7607521,0.1046419,0.7463287,1
"ENSDARG00000095808",-0.1191643,-1.081537,0.1045952,0.7463834,1
"ENSDARG00000093403",0.3127152,-2.893818,0.1045517,0.7464343,1
"ENSDARG00000103484",0.06311191,1.676113,0.1045433,0.7464442,1
"ENSDARG00000102229",-0.05722048,4.868625,0.104536,0.7464528,1
"ENSDARG00000011334",0.08107653,4.464212,0.1045305,0.7464591,1
"ENSDARG00000097027",0.2970172,-3.123986,0.1045195,0.7464721,1
"ENSDARG00000039456",0.03855847,3.991851,0.1044599,0.7465418,1
"ENSDARG00000032959",-0.07707428,2.424205,0.1043868,0.7466275,1
"ENSDARG00000095580",-0.03817641,3.834997,0.1043671,0.7466506,1
"ENSDARG00000074319",0.05756759,4.708323,0.1043645,0.7466536,1
"ENSDARG00000026902",-0.04257111,3.623044,0.1043531,0.7466669,1
"ENSDARG00000096795",-0.3216537,-3.153035,0.1041946,0.7468529,1
"ENSDARG00000117778",-0.3363406,-3.293538,0.1041778,0.7468726,1
"ENSDARG00000010516",0.04426934,10.17412,0.1041691,0.7468828,1
"ENSDARG00000106963",-0.3116902,-3.15096,0.1041034,0.7469599,1
"ENSDARG00000060668",-0.05997095,2.96538,0.1040972,0.7469672,1
"ENSDARG00000031657",-0.04974914,3.45985,0.1040939,0.7469711,1
"ENSDARG00000058325",0.06678093,2.927966,0.1040472,0.7470259,1
"ENSDARG00000016837",0.05350578,2.107023,0.1040344,0.7470409,1
"ENSDARG00000012113",0.05690859,2.383576,0.1040335,0.7470419,1
"ENSDARG00000039486",-0.04641537,3.512386,0.1040043,0.7470763,1
"ENSDARG00000063224",-0.0665413,2.019369,0.1039073,0.7471902,1
"ENSDARG00000052766",-0.1225519,2.346021,0.1039026,0.7471957,1
"ENSDARG00000040557",-0.06071038,2.884474,0.1038935,0.7472064,1
"ENSDARG00000095148",0.2944511,-3.062956,0.1038817,0.7472202,1
"ENSDARG00000101715",-0.05848036,1.912245,0.1038808,0.7472213,1
"ENSDARG00000093452",0.05690618,1.836197,0.1038278,0.7472836,1
"ENSDARG00000111129",-0.06329378,2.216619,0.1037656,0.7473567,1
"ENSDARG00000078210",-0.09652715,2.515179,0.1036389,0.7475057,1
"ENSDARG00000093665",-0.1839007,-0.6707678,0.1036137,0.7475355,1
"ENSDARG00000078757",0.04438745,6.800642,0.1036025,0.7475486,1
"ENSDARG00000009250",0.04739799,7.447783,0.1035489,0.7476117,1
"ENSDARG00000060025",-0.13273,0.4276045,0.1035468,0.7476142,1
"ENSDARG00000076547",-0.04068337,4.332289,0.1035398,0.7476224,1
"ENSDARG00000015863",-0.03750182,3.951112,0.1035213,0.7476442,1
"ENSDARG00000095453",-0.09280676,0.7877091,0.1034775,0.7476958,1
"ENSDARG00000010154",0.06453135,3.040913,0.1034319,0.7477494,1
"ENSDARG00000078865",-0.03410156,5.29555,0.1034162,0.7477679,1
"ENSDARG00000045832",0.06252189,1.772275,0.1034139,0.7477707,1
"ENSDARG00000059798",-0.07075511,0.9417403,0.1033689,0.7478237,1
"ENSDARG00000074858",-0.03074023,5.411796,0.1033533,0.747842,1
"ENSDARG00000111373",-0.4107983,-2.559298,0.1033434,0.7478538,1
"ENSDARG00000103849",-0.04365236,6.54494,0.1032936,0.7479124,1
"ENSDARG00000017312",-0.03526621,5.361495,0.1032572,0.7479554,1
"ENSDARG00000101209",-0.03342657,5.468153,0.1032504,0.7479634,1
"ENSDARG00000100260",0.05871662,4.060479,0.1032459,0.7479687,1
"ENSDARG00000040822",0.03469882,5.600749,0.1032202,0.7479989,1
"ENSDARG00000007477",0.03921773,4.045794,0.1032131,0.7480074,1
"ENSDARG00000058243",-0.04868989,3.742769,0.1032076,0.7480138,1
"ENSDARG00000091185",-0.2055927,-1.800813,0.1031957,0.7480278,1
"ENSDARG00000074746",-0.07714817,2.330861,0.1031796,0.7480469,1
"ENSDARG00000101317",-0.0653145,4.020435,0.1031239,0.7481125,1
"ENSDARG00000000887",-0.05988753,1.504285,0.1031204,0.7481167,1
"ENSDARG00000012672",-0.03868637,4.90275,0.1031176,0.74812,1
"ENSDARG00000059109",0.03156227,5.090974,0.1031148,0.7481232,1
"ENSDARG00000099328",0.1130422,-0.8851613,0.1030886,0.7481542,1
"ENSDARG00000012496",0.1062707,-0.50202,0.1030839,0.7481598,1
"ENSDARG00000096904",0.0560238,1.945066,0.1030576,0.7481908,1
"ENSDARG00000040632",-0.1779114,-2.219117,0.1030508,0.7481989,1
"ENSDARG00000056450",-0.04091058,4.370062,0.1030323,0.7482207,1
"ENSDARG00000106491",-0.1802121,-2.218427,0.1030092,0.7482479,1
"ENSDARG00000074669",-0.1058489,0.6422385,0.1029873,0.7482738,1
"ENSDARG00000111474",-0.07248426,1.154183,0.1029804,0.748282,1
"ENSDARG00000033655",0.03577916,8.676289,0.1029571,0.7483094,1
"ENSDARG00000004687",-0.03397535,5.323672,0.1028943,0.7483836,1
"ENSDARG00000038788",0.06425385,1.173886,0.1028193,0.7484722,1
"ENSDARG00000071233",-0.0439376,3.22179,0.1028049,0.7484892,1
"ENSDARG00000016611",0.04205646,3.889829,0.1027862,0.7485113,1
"ENSDARG00000070461",-0.05432682,2.043156,0.1027824,0.7485159,1
"ENSDARG00000062421",-0.06077049,1.238762,0.1027145,0.7485962,1
"ENSDARG00000039516",-0.04182318,4.999786,0.1026835,0.7486328,1
"ENSDARG00000088581",0.04121288,6.280133,0.1026733,0.7486449,1
"ENSDARG00000058218",-0.04355549,3.383143,0.1026702,0.7486486,1
"ENSDARG00000027279",0.03280732,4.842058,0.1025784,0.7487572,1
"ENSDARG00000094994",-0.3964819,-3.424155,0.1025754,0.7487607,1
"ENSDARG00000093188",0.04981991,2.698598,0.1025344,0.7488091,1
"ENSDARG00000054250",-0.03500426,4.222688,0.1024997,0.7488503,1
"ENSDARG00000078075",-0.03230141,5.324375,0.1024293,0.7489337,1
"ENSDARG00000020820",-0.03012951,5.820219,0.1024286,0.7489345,1
"ENSDARG00000102414",-0.0472441,7.580345,0.1024251,0.7489387,1
"ENSDARG00000035023",-0.0377703,4.36123,0.1023903,0.7489798,1
"ENSDARG00000115456",-0.08975036,-0.1739438,0.1023881,0.7489824,1
"ENSDARG00000056090",0.04242707,8.200287,0.1022974,0.7490899,1
"ENSDARG00000017612",-0.0343136,4.218606,0.1021584,0.7492547,1
"ENSDARG00000112295",-0.5029917,-3.77439,0.1020213,0.7494174,1
"ENSDARG00000028894",0.03713873,3.952459,0.1019929,0.7494511,1
"ENSDARG00000095034",0.05673879,2.286065,0.1019351,0.7495197,1
