gene_id	f1.expected_count	f2.expected_count	f3.expected_count	f4.expected_count	f5.expected_count	f6.expected_count
ENSDARG00000094468	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094469	148.00	184.00	100.00	208.00	145.00	158.00
ENSDARG00000094470	0.00	1.57	5.48	0.00	3.34	6.71
ENSDARG00000094471	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094472	4.00	4.00	1.00	5.00	0.00	7.00
ENSDARG00000094473	14.00	27.00	18.00	31.00	27.00	24.00
ENSDARG00000094475	49.37	41.59	42.22	51.74	43.00	46.31
ENSDARG00000094478	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094480	3.55	1.15	2.30	4.55	6.88	9.93
ENSDARG00000094484	13.22	10.62	6.51	5.41	2.60	5.76
ENSDARG00000094485	31.00	24.00	19.00	39.00	43.00	38.00
ENSDARG00000094486	37.67	19.08	14.79	32.42	35.46	20.53
ENSDARG00000094488	595.00	824.00	623.00	908.00	625.00	749.00
ENSDARG00000094489	26.00	12.00	12.00	38.00	25.00	23.00
ENSDARG00000094490	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094491	10.56	6.22	9.43	16.64	8.00	10.90
ENSDARG00000094492	0.00	1.00	0.00	1.00	0.00	1.00
ENSDARG00000094495	1.84	1.00	0.00	1.34	1.00	1.45
ENSDARG00000094497	0.00	1.64	0.00	1.94	1.85	2.13
ENSDARG00000094498	0.00	1.00	1.00	1.00	0.00	1.00
ENSDARG00000094499	6.68	15.33	16.76	19.96	19.72	18.00
ENSDARG00000094500	24.00	14.66	0.00	32.82	20.00	0.00
ENSDARG00000094501	0.71	0.00	0.00	0.00	0.00	0.73
ENSDARG00000094502	2.00	0.00	0.00	2.00	1.00	0.00
ENSDARG00000094503	10.00	29.00	10.00	13.00	23.00	15.00
ENSDARG00000094504	188.00	231.00	129.00	194.00	126.00	201.00
ENSDARG00000094505	5.00	16.00	14.00	11.00	35.00	11.00
ENSDARG00000094508	2.47	0.00	3.00	2.51	3.75	2.43
ENSDARG00000094509	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094511	12.00	15.00	47.00	72.00	166.00	9.00
ENSDARG00000094512	118.00	218.00	105.00	191.00	76.00	169.00
ENSDARG00000094514	119.00	152.00	114.00	196.00	100.00	143.00
ENSDARG00000094515	10.00	7.00	2.00	3.14	10.41	10.43
ENSDARG00000094516	2.00	5.00	1.00	2.00	2.00	1.00
ENSDARG00000094518	16.74	7.66	4.55	15.04	19.61	14.23
ENSDARG00000094519	1.00	0.00	4.00	2.00	5.00	2.00
ENSDARG00000094521	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000094522	275.00	481.00	318.00	486.00	245.00	393.00
ENSDARG00000094523	25.08	26.54	8.28	26.33	18.61	7.67
ENSDARG00000094524	0.00	0.00	0.00	1.00	2.54	0.00
ENSDARG00000094526	226.51	427.35	290.62	403.79	175.93	319.66
ENSDARG00000094527	1.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000094529	10.65	7.91	8.38	16.05	7.88	6.83
ENSDARG00000094530	11.43	24.66	5.81	9.91	20.58	11.24
ENSDARG00000094533	36.00	51.00	31.00	50.00	31.00	31.00
ENSDARG00000094534	7.79	12.39	6.98	12.44	18.27	11.86
ENSDARG00000094535	1.45	8.34	5.12	4.72	7.57	3.75
ENSDARG00000094537	56.00	65.00	47.00	68.00	60.00	61.00
ENSDARG00000094538	2.00	2.00	3.00	2.00	2.00	0.00
ENSDARG00000094540	12.00	9.00	3.87	11.00	12.00	13.00
ENSDARG00000094542	1.00	1.00	2.00	3.00	3.00	4.00
ENSDARG00000094545	0.00	3.00	1.00	1.00	1.00	0.00
ENSDARG00000094546	0.00	0.00	1.00	0.00	1.00	0.00
ENSDARG00000094547	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094548	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094550	16.00	21.00	3.00	19.00	11.00	15.00
ENSDARG00000094551	66.00	80.00	62.00	99.00	48.00	103.00
ENSDARG00000094554	1.00	4.00	6.00	5.13	5.50	6.00
ENSDARG00000094555	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094556	6.00	2.00	2.00	3.00	0.00	6.00
ENSDARG00000094557	3157.00	3341.00	2520.00	4528.00	4317.00	3335.00
ENSDARG00000094558	13.14	18.72	14.63	5.99	13.06	25.68
ENSDARG00000094559	9.69	22.34	6.15	15.92	4.60	8.85
ENSDARG00000094560	60.10	54.89	32.04	57.15	65.83	67.90
ENSDARG00000094561	856.00	792.00	722.00	984.00	1255.00	1146.00
ENSDARG00000094563	48.00	41.00	35.00	56.00	46.00	41.00
ENSDARG00000094566	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094567	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094571	1.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000094576	9.00	4.71	7.17	10.82	9.35	13.21
ENSDARG00000094577	110.00	185.00	149.00	234.00	80.00	163.00
ENSDARG00000094578	17.00	11.00	15.00	29.00	26.00	25.00
ENSDARG00000094579	21.00	14.00	12.00	20.00	20.00	11.00
ENSDARG00000094584	2.54	1.60	0.00	5.63	8.43	4.54
ENSDARG00000094586	5.75	1.65	3.25	3.42	8.73	0.00
ENSDARG00000094587	72.27	93.25	65.76	120.22	78.39	81.35
ENSDARG00000094590	962.00	1263.00	908.00	1456.00	993.00	1235.00
ENSDARG00000094591	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094593	0.00	1.00	2.00	1.00	1.00	1.00
ENSDARG00000094596	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094597	0.00	0.00	0.00	0.00	0.00	2.03
ENSDARG00000094600	1.01	1.06	0.00	3.23	2.05	1.02
ENSDARG00000094601	2.00	0.00	0.00	1.00	2.00	0.00
ENSDARG00000094602	131.00	202.00	137.00	204.00	135.00	144.00
ENSDARG00000094603	0.00	0.00	3.53	3.10	1.00	0.00
ENSDARG00000094604	1.00	0.00	0.00	1.00	2.00	0.00
ENSDARG00000094605	11.00	32.00	14.00	21.00	13.00	18.00
ENSDARG00000094606	4.38	4.00	4.44	9.00	7.14	6.54
ENSDARG00000094608	0.00	0.00	0.00	1.29	4.43	3.05
ENSDARG00000094609	4.00	4.00	7.00	22.00	5.00	3.00
ENSDARG00000094611	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094612	35.00	25.00	21.00	40.00	27.56	30.00
ENSDARG00000094614	33.00	41.00	23.00	34.00	26.00	49.00
ENSDARG00000094615	22.68	16.00	20.00	20.76	21.00	17.15
ENSDARG00000094616	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094618	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000094621	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094622	1.00	2.00	2.00	5.00	2.00	5.00
ENSDARG00000094625	25.90	47.81	41.14	78.24	11.71	46.86
ENSDARG00000094626	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094627	16.00	20.00	20.00	30.00	30.00	24.00
ENSDARG00000094630	0.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000094631	0.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000094634	16.00	17.00	14.00	18.00	18.00	14.00
ENSDARG00000094637	10.00	10.00	4.00	14.00	8.00	15.00
ENSDARG00000094643	7.00	7.00	8.00	17.00	17.00	11.00
ENSDARG00000094644	1.00	0.00	2.00	2.00	2.00	0.00
ENSDARG00000094646	2102.00	2340.00	2000.00	3222.00	2587.00	2703.00
ENSDARG00000094647	0.00	0.00	0.00	0.00	2.15	0.00
ENSDARG00000094648	1.00	2.00	5.00	5.00	6.00	2.00
ENSDARG00000094653	139.45	122.29	56.51	112.01	117.60	130.08
ENSDARG00000094655	2.00	2.00	1.00	2.00	1.00	2.00
ENSDARG00000094656	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094658	5.40	0.00	5.74	0.00	12.21	0.00
ENSDARG00000094659	0.00	0.00	10.91	16.55	7.49	6.00
ENSDARG00000094660	121.12	118.08	102.51	149.28	121.12	139.88
ENSDARG00000094662	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094664	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094665	0.00	0.00	1.00	1.00	1.00	1.00
ENSDARG00000094666	5.00	3.00	4.00	4.00	5.00	5.00
ENSDARG00000094667	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094668	5.54	3.54	8.90	4.65	5.76	7.72
ENSDARG00000094669	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094673	2702.83	2740.00	2395.00	3429.00	3514.93	3075.92
ENSDARG00000094674	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094675	109.00	91.00	87.00	120.00	110.00	104.00
ENSDARG00000094676	1.00	0.00	1.00	0.00	0.00	0.00
ENSDARG00000094677	199.00	366.00	251.00	332.00	164.00	281.00
ENSDARG00000094678	41.00	46.00	124.00	152.00	225.00	65.00
ENSDARG00000094681	17.00	12.00	8.00	11.00	9.39	12.00
ENSDARG00000094683	54.54	50.79	32.46	59.52	29.88	59.15
ENSDARG00000094684	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094685	1.00	0.00	0.00	2.00	2.00	0.00
ENSDARG00000094688	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000094692	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094693	13.00	16.00	11.00	22.00	12.00	19.00
ENSDARG00000094694	2.00	1.45	1.30	2.47	2.00	1.00
ENSDARG00000094695	1465.00	1320.00	1176.00	1706.00	1930.00	1672.00
ENSDARG00000094696	10.40	12.20	24.92	49.72	37.20	16.46
ENSDARG00000094703	0.00	1.00	0.00	1.00	0.00	0.00
ENSDARG00000094704	125.00	168.00	88.00	189.00	74.00	167.00
ENSDARG00000094706	0.00	1.93	5.64	3.00	5.49	6.00
ENSDARG00000094708	46.00	42.00	50.00	75.00	51.00	50.00
ENSDARG00000094709	1386.00	1548.00	1208.00	1850.00	1580.00	1643.00
ENSDARG00000094710	24.00	19.00	21.00	40.00	55.00	24.00
ENSDARG00000094712	6.94	8.48	6.83	8.27	8.54	10.31
ENSDARG00000094713	0.00	0.00	0.00	1.85	0.00	0.00
ENSDARG00000094714	2.00	1.00	1.00	0.00	1.00	2.00
ENSDARG00000094716	1.47	1.36	2.12	0.00	3.61	1.13
ENSDARG00000094717	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094719	528.00	556.00	569.00	976.00	889.00	587.00
ENSDARG00000094725	67.00	91.00	52.00	94.00	61.00	96.00
ENSDARG00000094729	22.00	20.00	14.00	21.00	24.00	21.00
ENSDARG00000094730	1462.00	1538.00	1164.00	1890.99	1757.83	1802.90
ENSDARG00000094732	498.00	596.00	488.00	721.00	515.00	645.00
ENSDARG00000094734	8.39	4.03	0.00	1.82	3.39	0.00
ENSDARG00000094735	1.00	2.00	1.00	1.17	5.23	4.00
ENSDARG00000094736	45.00	37.00	33.00	38.00	43.00	38.00
ENSDARG00000094737	13.00	11.00	11.00	23.00	17.00	18.00
ENSDARG00000094738	28.00	24.00	20.00	33.00	17.00	26.00
ENSDARG00000094739	1.00	2.00	1.00	2.00	3.00	1.00
ENSDARG00000094741	27.19	4.82	34.28	29.81	31.24	29.65
ENSDARG00000094747	13.00	13.18	9.14	14.22	13.00	11.97
ENSDARG00000094748	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094749	0.00	3.55	1.35	0.00	3.24	2.61
ENSDARG00000094752	375.81	463.31	294.81	427.49	398.34	473.68
ENSDARG00000094753	75.00	75.00	68.00	110.00	82.00	100.00
ENSDARG00000094754	11.59	28.89	23.66	13.71	30.06	20.68
ENSDARG00000094757	6.67	7.10	0.00	6.06	2.84	11.01
ENSDARG00000094760	578.00	517.00	690.00	1088.00	1142.00	728.00
ENSDARG00000094763	12.00	10.00	8.00	16.00	9.00	13.00
ENSDARG00000094764	2.00	1.00	2.00	1.00	1.00	5.00
ENSDARG00000094770	0.00	3.88	3.19	3.28	3.06	5.58
ENSDARG00000094771	34.65	49.43	34.95	55.43	46.76	49.45
ENSDARG00000094773	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094774	0.00	6.01	4.40	0.00	7.56	4.64
ENSDARG00000094776	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094779	3.13	4.00	3.06	7.15	4.00	5.34
ENSDARG00000094781	0.00	0.00	0.00	1.00	1.00	0.00
ENSDARG00000094782	19.58	47.42	10.50	30.77	47.71	56.95
ENSDARG00000094791	0.00	1.02	0.00	1.12	0.00	0.00
ENSDARG00000094792	982.00	917.00	829.00	1315.00	1114.00	1118.00
ENSDARG00000094793	3.00	4.00	2.00	3.00	3.00	1.00
ENSDARG00000094794	0.00	1.00	2.00	0.00	4.00	1.00
ENSDARG00000094796	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094797	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094798	0.00	5.21	8.12	4.24	4.94	6.72
ENSDARG00000094799	153.29	117.45	84.27	158.96	106.28	135.42
ENSDARG00000094801	44.00	75.00	52.00	87.00	38.00	67.00
ENSDARG00000094803	16.03	12.02	10.16	28.32	25.93	14.87
ENSDARG00000094805	3.87	1.39	0.00	0.00	2.56	0.67
ENSDARG00000094809	601.78	715.85	489.88	864.97	843.28	750.91
ENSDARG00000094811	0.00	0.00	1.00	0.00	0.00	0.00
ENSDARG00000094815	31.00	39.00	29.00	68.00	17.00	34.00
ENSDARG00000094819	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094820	20.34	4.46	9.78	13.04	14.77	7.85
ENSDARG00000094821	17.00	19.00	11.56	31.00	17.00	25.00
ENSDARG00000094823	0.00	2.00	3.00	2.00	0.00	0.00
ENSDARG00000094824	0.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000094832	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094833	311.00	360.00	217.00	345.00	365.00	332.00
ENSDARG00000094836	1088.00	1531.00	1206.00	1706.00	1300.00	1352.00
ENSDARG00000094837	0.00	1.00	0.00	0.00	1.00	0.00
ENSDARG00000094839	6.09	7.10	4.06	9.17	6.13	5.12
ENSDARG00000094840	285.00	264.00	249.00	313.00	420.00	310.00
ENSDARG00000094842	0.00	0.00	1.00	0.00	0.00	0.00
ENSDARG00000094844	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094845	7.04	4.00	6.09	9.20	8.06	3.25
ENSDARG00000094846	17.00	22.00	15.00	18.00	10.00	19.00
ENSDARG00000094849	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094850	8.00	6.00	3.00	5.00	4.00	2.00
ENSDARG00000094852	2.06	3.10	2.06	0.00	0.00	3.11
ENSDARG00000094853	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094854	370.00	475.00	275.00	516.58	557.00	503.75
ENSDARG00000094855	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000094857	28.00	24.00	20.00	41.00	38.00	44.00
ENSDARG00000094859	1.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000094860	74.00	81.00	96.00	122.00	91.00	81.00
ENSDARG00000094861	0.00	0.00	1.00	0.00	0.00	0.00
ENSDARG00000094862	3.00	0.00	0.00	0.00	1.06	0.00
ENSDARG00000094865	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094866	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094868	23.91	18.55	12.03	5.38	0.00	10.30
ENSDARG00000094870	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094871	0.00	0.00	1.00	0.00	0.00	1.00
ENSDARG00000094874	54.00	46.00	33.00	47.00	49.00	57.00
ENSDARG00000094878	0.00	0.00	0.00	3.38	0.00	0.00
ENSDARG00000094879	21.00	30.00	17.00	40.00	19.00	23.00
ENSDARG00000094881	48.00	37.00	28.00	41.00	54.00	47.00
ENSDARG00000094882	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094883	0.00	0.00	1.00	1.00	0.00	0.00
ENSDARG00000094885	0.00	0.00	1.00	0.00	0.00	1.00
ENSDARG00000094886	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094887	21.00	14.00	9.00	19.00	17.00	17.00
ENSDARG00000094888	0.00	6.53	5.73	0.00	5.85	0.00
ENSDARG00000094889	239.00	289.00	226.00	331.00	295.00	281.00
ENSDARG00000094890	42.00	31.03	40.63	24.00	45.37	35.27
ENSDARG00000094892	111.00	106.00	68.00	120.00	111.00	137.00
ENSDARG00000094894	16.00	21.00	11.00	13.00	22.00	17.00
ENSDARG00000094896	9.00	18.00	17.00	11.00	12.00	12.00
ENSDARG00000094899	171.00	143.00	123.00	151.00	124.00	202.00
ENSDARG00000094901	10.34	16.81	9.79	24.45	16.88	16.83
ENSDARG00000094903	0.76	1.00	0.00	0.00	0.00	1.00
ENSDARG00000094908	14.00	39.00	14.00	35.00	13.00	22.00
ENSDARG00000094910	93.00	76.00	106.00	239.00	93.00	86.00
ENSDARG00000094912	1.73	0.00	0.00	0.00	5.92	1.32
ENSDARG00000094913	6.00	5.00	6.00	13.00	9.00	10.00
ENSDARG00000094914	0.00	0.00	3.00	0.00	1.00	1.00
ENSDARG00000094920	0.00	0.00	0.00	1.00	3.00	0.00
ENSDARG00000094922	0.00	0.00	1.00	1.00	1.00	1.00
ENSDARG00000094923	55.01	49.08	54.98	76.47	53.40	59.19
ENSDARG00000094924	1.04	0.00	0.00	0.00	0.00	1.04
ENSDARG00000094925	0.00	1.00	0.00	1.00	0.00	0.00
ENSDARG00000094927	0.00	0.00	3.65	0.00	0.00	0.00
ENSDARG00000094928	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094929	1117.17	837.79	1264.51	2581.56	2249.53	1089.12
ENSDARG00000094935	2.10	3.06	3.00	10.56	12.79	8.00
ENSDARG00000094937	4.00	0.00	0.00	3.00	3.00	4.00
ENSDARG00000094938	2.00	3.20	1.00	3.06	0.00	4.96
ENSDARG00000094941	10.00	9.00	8.00	12.00	9.00	16.00
ENSDARG00000094942	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094943	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000094946	41.00	57.00	23.00	39.00	27.00	36.00
ENSDARG00000094948	0.00	2.06	0.00	0.00	2.09	0.00
ENSDARG00000094952	117.00	143.00	111.00	167.00	135.00	154.00
ENSDARG00000094957	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094958	16.00	8.00	10.10	16.01	18.00	10.00
ENSDARG00000094959	7.00	3.00	6.00	5.00	10.00	1.00
ENSDARG00000094960	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094961	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094962	0.00	1.00	3.00	0.00	1.00	0.00
ENSDARG00000094965	985.00	1478.00	944.00	1405.00	903.00	1209.00
ENSDARG00000094970	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094973	95.00	96.00	98.00	122.00	99.00	103.00
ENSDARG00000094974	375.00	313.00	229.00	331.00	363.00	396.00
ENSDARG00000094975	117.80	135.60	96.75	147.49	180.84	136.40
ENSDARG00000094977	201.00	251.00	192.00	279.00	192.00	259.00
ENSDARG00000094978	104.00	107.00	61.00	97.00	131.00	80.00
ENSDARG00000094980	2.00	1.04	1.01	0.00	0.00	1.00
ENSDARG00000094981	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000094983	2.00	2.00	1.00	1.00	1.00	0.00
ENSDARG00000094984	16.00	12.13	5.10	12.14	14.00	7.00
ENSDARG00000094988	7.21	3.76	7.44	16.02	7.11	13.70
ENSDARG00000094990	140.91	122.76	115.59	180.45	206.46	164.03
ENSDARG00000094992	357.00	549.00	404.00	562.00	397.00	488.00
ENSDARG00000094994	0.00	0.00	0.00	0.00	2.21	3.16
ENSDARG00000094995	0.00	0.00	0.00	0.00	0.00	2.57
ENSDARG00000094996	9.00	3.00	6.00	16.83	15.22	6.00
ENSDARG00000094997	1.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000094998	0.00	0.00	0.00	0.00	1.19	1.52
ENSDARG00000094999	3.00	0.00	1.00	0.00	1.00	2.00
ENSDARG00000095001	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095002	471.00	499.00	412.00	585.00	545.00	525.00
ENSDARG00000095005	8.00	8.14	7.00	11.06	21.38	9.04
ENSDARG00000095006	0.00	0.00	3.00	0.00	1.00	0.00
ENSDARG00000095007	983.00	1177.00	815.00	1233.00	1035.00	1095.00
ENSDARG00000095011	31.00	32.00	25.00	40.00	19.00	25.00
ENSDARG00000095012	0.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000095013	19.72	23.91	29.88	37.09	38.46	31.72
ENSDARG00000095015	12.00	7.00	4.00	8.00	1.00	6.00
ENSDARG00000095016	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095017	3.00	13.00	12.00	13.00	2.00	11.00
ENSDARG00000095019	230.00	256.00	187.00	276.00	316.00	264.00
ENSDARG00000095022	232.00	422.00	277.00	376.00	210.00	343.00
ENSDARG00000095024	48.00	57.00	31.00	70.00	54.00	67.00
ENSDARG00000095025	38.45	28.79	26.58	46.49	31.43	35.72
ENSDARG00000095026	4.00	2.00	2.00	3.00	2.00	3.00
ENSDARG00000095030	66.29	87.26	90.97	125.57	80.99	122.54
ENSDARG00000095032	5.64	18.53	6.20	9.56	12.94	0.00
ENSDARG00000095033	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095034	117.00	166.75	130.00	193.00	130.00	161.00
ENSDARG00000095035	2.00	2.00	0.00	0.00	1.00	0.00
ENSDARG00000095037	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095038	0.00	0.00	0.00	1.02	1.00	1.68
ENSDARG00000095040	1.02	0.00	0.00	0.00	1.00	1.00
ENSDARG00000095041	90.00	89.00	74.00	94.00	77.00	113.00
ENSDARG00000095042	0.00	0.00	0.00	0.00	2.00	0.00
ENSDARG00000095046	279.95	340.96	175.00	278.87	239.88	291.80
ENSDARG00000095047	4.00	4.00	6.00	9.67	2.43	10.00
ENSDARG00000095048	57.00	38.00	45.00	75.00	44.00	100.00
ENSDARG00000095050	0.00	1.00	0.00	2.00	0.00	0.00
ENSDARG00000095051	29.91	25.44	32.64	24.26	4.15	25.70
ENSDARG00000095054	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095056	0.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000095057	7.46	4.46	4.10	5.35	1.24	6.28
ENSDARG00000095058	0.00	1.00	2.00	1.00	0.00	1.00
ENSDARG00000095059	33.48	49.58	31.50	36.26	7.37	44.99
ENSDARG00000095060	3.00	1.00	2.00	6.00	2.00	1.00
ENSDARG00000095061	4.29	8.89	0.00	6.12	6.88	5.71
ENSDARG00000095062	1.26	9.33	5.69	11.92	0.00	18.01
ENSDARG00000095064	1.00	1.00	0.00	2.10	1.00	4.00
ENSDARG00000095065	21.00	16.00	11.00	9.00	18.00	13.00
ENSDARG00000095066	2.00	0.00	3.00	2.00	1.00	1.41
ENSDARG00000095067	25.00	47.00	26.00	45.00	31.00	41.00
ENSDARG00000095068	1.00	1.00	1.33	2.03	2.41	0.00
ENSDARG00000095069	29.08	21.15	9.98	0.00	29.98	26.13
ENSDARG00000095070	85.07	60.81	64.52	91.09	88.24	97.78
ENSDARG00000095072	3.13	9.17	9.42	0.00	6.02	12.51
ENSDARG00000095076	21.98	20.61	30.44	31.89	37.55	33.22
ENSDARG00000095077	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095078	2.35	4.94	1.24	1.54	1.92	3.67
ENSDARG00000095080	12.18	10.54	13.49	22.01	22.02	19.42
ENSDARG00000095081	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095082	260.85	325.29	253.26	265.61	300.16	338.00
ENSDARG00000095083	1.00	5.09	0.00	1.00	3.69	0.00
ENSDARG00000095086	383.00	417.00	343.00	499.00	387.00	419.00
ENSDARG00000095087	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095089	0.00	2.00	0.00	0.00	0.00	0.00
ENSDARG00000095090	168.00	162.00	131.00	208.00	285.00	168.00
ENSDARG00000095092	26.00	21.00	16.00	19.00	35.00	25.00
ENSDARG00000095093	1.00	1.00	1.00	0.00	0.00	2.71
ENSDARG00000095098	0.00	0.00	0.00	1.00	0.00	1.00
ENSDARG00000095099	2.64	0.00	5.14	4.60	5.50	1.47
ENSDARG00000095101	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095102	7.00	3.00	9.00	15.00	7.00	10.00
ENSDARG00000095103	1.00	0.00	0.00	1.24	0.00	0.19
ENSDARG00000095105	2.28	2.19	0.00	4.60	0.99	1.10
ENSDARG00000095106	95.78	111.50	95.01	139.73	111.38	100.90
ENSDARG00000095108	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000095111	2.00	1.00	0.00	4.00	6.00	2.00
ENSDARG00000095112	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095113	0.00	0.00	0.00	1.08	1.00	0.00
ENSDARG00000095118	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095120	38.96	33.33	27.79	23.61	24.28	20.80
ENSDARG00000095123	1.00	0.00	1.00	0.00	0.00	1.00
ENSDARG00000095125	81.00	93.00	60.00	102.00	81.00	84.00
ENSDARG00000095126	38.57	33.43	23.12	38.41	57.74	38.33
ENSDARG00000095127	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095130	9.00	12.00	6.00	22.00	16.00	11.00
ENSDARG00000095132	13.36	15.78	21.86	47.89	33.00	12.59
ENSDARG00000095133	2.00	2.40	1.90	0.00	4.00	1.12
ENSDARG00000095134	14.61	14.95	7.05	13.38	9.40	10.79
ENSDARG00000095135	103.57	131.27	105.23	154.45	126.18	146.66
ENSDARG00000095136	59.00	63.50	46.00	90.00	76.19	60.00
ENSDARG00000095137	5.67	5.80	5.54	7.13	10.82	6.49
ENSDARG00000095139	57.25	84.77	57.29	52.74	75.98	71.07
ENSDARG00000095141	2.00	0.00	3.00	2.00	2.00	1.00
ENSDARG00000095142	70.00	45.00	36.00	49.00	40.00	52.00
ENSDARG00000095144	0.00	3.10	1.81	3.16	1.58	0.00
ENSDARG00000095145	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095147	138.87	174.20	389.64	373.31	1352.50	172.84
ENSDARG00000095148	3.31	1.25	0.00	3.42	2.34	0.00
ENSDARG00000095149	6.43	0.00	2.70	3.86	7.28	3.00
ENSDARG00000095150	25.52	21.70	13.68	25.96	25.12	36.32
ENSDARG00000095151	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095152	297.00	409.00	283.00	435.00	271.00	419.00
ENSDARG00000095155	1.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000095156	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095157	558.16	587.80	444.63	683.20	702.41	574.83
ENSDARG00000095158	1.00	1.00	0.00	0.00	1.00	0.00
ENSDARG00000095159	1.00	2.15	3.09	0.00	1.25	3.51
ENSDARG00000095161	1.00	4.00	5.00	0.00	0.00	5.00
ENSDARG00000095163	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000095164	0.00	1.00	1.00	1.00	1.00	1.00
ENSDARG00000095167	8.00	13.00	7.00	17.00	8.00	6.00
ENSDARG00000095170	210.00	313.00	194.00	296.00	133.00	258.00
